   5.4200000e+02   1.3786879e+00   1.4602200e+00   1.7411400e+00   1.7700000e+00   1.9030987e+00   2.0239339e+00   2.0344600e+00   2.1684032e+00   2.3908010e+00   2.6564108e+00   2.6622803e+00
   5.4400000e+02   1.3786437e+00   1.4601400e+00   1.7409800e+00   1.7700000e+00   1.9028569e+00   2.0228626e+00   2.0341200e+00   2.1682903e+00   2.3896289e+00   2.6542419e+00   2.6596305e+00
   5.4600000e+02   1.3785995e+00   1.4600600e+00   1.7408000e+00   1.7700000e+00   1.9026152e+00   2.0218095e+00   2.0337800e+00   2.1681774e+00   2.3884733e+00   2.6521068e+00   2.6570309e+00
   5.4800000e+02   1.3785553e+00   1.4599800e+00   1.7406000e+00   1.7700000e+00   1.9023735e+00   2.0207741e+00   2.0334400e+00   2.1680645e+00   2.3873339e+00   2.6500048e+00   2.6544802e+00
   5.5000000e+02   1.3785110e+00   1.4599000e+00   1.7404000e+00   1.7700000e+00   1.9021318e+00   2.0197560e+00   2.0331000e+00   2.1679516e+00   2.3862102e+00   2.6479350e+00   2.6519769e+00
   5.5200000e+02   1.3784668e+00   1.4598200e+00   1.7402400e+00   1.7700000e+00   1.9018900e+00   2.0187549e+00   2.0328000e+00   2.1678387e+00   2.3851021e+00   2.6458969e+00   2.6495199e+00
   5.5400000e+02   1.3784226e+00   1.4597400e+00   1.7400800e+00   1.7700000e+00   1.9016483e+00   2.0177702e+00   2.0325000e+00   2.1677258e+00   2.3840093e+00   2.6438897e+00   2.6471079e+00
   5.5600000e+02   1.3783784e+00   1.4596600e+00   1.7399200e+00   1.7700000e+00   1.9014066e+00   2.0168017e+00   2.0322000e+00   2.1676129e+00   2.3829313e+00   2.6419127e+00   2.6447398e+00
   5.5800000e+02   1.3783342e+00   1.4595800e+00   1.7397600e+00   1.7700000e+00   1.9011648e+00   2.0158489e+00   2.0319000e+00   2.1675000e+00   2.3818681e+00   2.6399654e+00   2.6424144e+00
   5.6000000e+02   1.3782899e+00   1.4595000e+00   1.7396000e+00   1.7700000e+00   1.9009231e+00   2.0149114e+00   2.0316000e+00   2.1673871e+00   2.3808192e+00   2.6380471e+00   2.6401305e+00
   5.6200000e+02   1.3782482e+00   1.4594200e+00   1.7394400e+00   1.7700000e+00   1.9007088e+00   2.0139890e+00   2.0313000e+00   2.1672742e+00   2.3797844e+00   2.6361571e+00   2.6378872e+00
   5.6400000e+02   1.3782081e+00   1.4593400e+00   1.7392800e+00   1.7700000e+00   1.9004945e+00   2.0130812e+00   2.0310000e+00   2.1671613e+00   2.3787634e+00   2.6342950e+00   2.6356834e+00
   5.6600000e+02   1.3781680e+00   1.4592600e+00   1.7391200e+00   1.7700000e+00   1.9002802e+00   2.0121878e+00   2.0307000e+00   2.1670484e+00   2.3777561e+00   2.6324601e+00   2.6335181e+00
   5.6800000e+02   1.3781280e+00   1.4591800e+00   1.7389600e+00   1.7700000e+00   1.9000658e+00   2.0113084e+00   2.0304000e+00   2.1669355e+00   2.3767621e+00   2.6306518e+00   2.6313903e+00
   5.7000000e+02   1.3780879e+00   1.4591000e+00   1.7388000e+00   1.7700000e+00   1.8998515e+00   2.0104427e+00   2.0301000e+00   2.1668226e+00   2.3757811e+00   2.6288697e+00   2.6292991e+00
   5.7200000e+02   1.3780478e+00   1.4590200e+00   1.7386400e+00   1.7700000e+00   1.8996372e+00   2.0095904e+00   2.0298200e+00   2.1667097e+00   2.3748130e+00   2.6271131e+00   2.6272436e+00
   5.7400000e+02   1.3780077e+00   1.4589400e+00   1.7384800e+00   1.7700000e+00   1.8994229e+00   2.0087512e+00   2.0295400e+00   2.1665968e+00   2.3738576e+00   2.6253817e+00   2.6252230e+00
   5.7600000e+02   1.3779676e+00   1.4588600e+00   1.7383400e+00   1.7700000e+00   1.8992086e+00   2.0079248e+00   2.0292600e+00   2.1664839e+00   2.3729145e+00   2.6236747e+00   2.6232364e+00
   5.7800000e+02   1.3779276e+00   1.4587800e+00   1.7382200e+00   1.7700000e+00   1.8989942e+00   2.0071110e+00   2.0289800e+00   2.1663710e+00   2.3719836e+00   2.6219919e+00   2.6212829e+00
   5.8000000e+02   1.3778875e+00   1.4587000e+00   1.7381000e+00   1.7700000e+00   1.8988033e+00   2.0063094e+00   2.0287000e+00   2.1662581e+00   2.3710646e+00   2.6203327e+00   2.6193618e+00
   5.8200000e+02   1.3778491e+00   1.4586600e+00   1.7379400e+00   1.7700000e+00   1.8986124e+00   2.0055198e+00   2.0284600e+00   2.1661452e+00   2.3701573e+00   2.6186966e+00   2.6174724e+00
   5.8400000e+02   1.3778127e+00   1.4586200e+00   1.7377800e+00   1.7700000e+00   1.8984215e+00   2.0047420e+00   2.0282200e+00   2.1660323e+00   2.3692616e+00   2.6170831e+00   2.6156138e+00
   5.8600000e+02   1.3777763e+00   1.4585600e+00   1.7376200e+00   1.7700000e+00   1.8982306e+00   2.0039756e+00   2.0279800e+00   2.1659194e+00   2.3683772e+00   2.6154920e+00   2.6137853e+00
   5.8800000e+02   1.3777399e+00   1.4584800e+00   1.7374600e+00   1.7700000e+00   1.8980397e+00   2.0032205e+00   2.0277400e+00   2.1658065e+00   2.3675039e+00   2.6139226e+00   2.6119864e+00
   5.9000000e+02   1.3777035e+00   1.4584000e+00   1.7373000e+00   1.7700000e+00   1.8978488e+00   2.0024765e+00   2.0275000e+00   2.1656935e+00   2.3666416e+00   2.6123746e+00   2.6102162e+00
   5.9200000e+02   1.3776671e+00   1.4583200e+00   1.7371800e+00   1.7700000e+00   1.8976579e+00   2.0017432e+00   2.0272400e+00   2.1655806e+00   2.3657900e+00   2.6108476e+00   2.6084741e+00
   5.9400000e+02   1.3776307e+00   1.4582400e+00   1.7370600e+00   1.7700000e+00   1.8974670e+00   2.0010205e+00   2.0269800e+00   2.1654677e+00   2.3649489e+00   2.6093412e+00   2.6067595e+00
   5.9600000e+02   1.3775943e+00   1.4581600e+00   1.7369200e+00   1.7700000e+00   1.8972760e+00   2.0003081e+00   2.0267200e+00   2.1653548e+00   2.3641182e+00   2.6078550e+00   2.6050718e+00
   5.9800000e+02   1.3775579e+00   1.4580800e+00   1.7367600e+00   1.7700000e+00   1.8971053e+00   1.9996059e+00   2.0264600e+00   2.1652419e+00   2.3632977e+00   2.6063886e+00   2.6034103e+00
   6.0000000e+02   1.3775215e+00   1.4580000e+00   1.7366000e+00   1.7700000e+00   1.8969345e+00   1.9989136e+00   2.0262000e+00   2.1651290e+00   2.3624872e+00   2.6049416e+00   2.6017745e+00
   6.0200000e+02   1.3774851e+00   1.4579600e+00   1.7364800e+00   1.7700000e+00   1.8967637e+00   1.9982310e+00   2.0259600e+00   2.1650161e+00   2.3616866e+00   2.6035137e+00   2.6001639e+00
   6.0400000e+02   1.3774518e+00   1.4579200e+00   1.7363600e+00   1.7700000e+00   1.8965929e+00   1.9975580e+00   2.0257200e+00   2.1649032e+00   2.3608957e+00   2.6021046e+00   2.5985778e+00
   6.0600000e+02   1.3774187e+00   1.4578600e+00   1.7362400e+00   1.7700000e+00   1.8964221e+00   1.9968943e+00   2.0254800e+00   2.1647903e+00   2.3601142e+00   2.6007138e+00   2.5970158e+00
   6.0800000e+02   1.3773856e+00   1.4577800e+00   1.7361200e+00   1.7700000e+00   1.8962513e+00   1.9962398e+00   2.0252400e+00   2.1646774e+00   2.3593422e+00   2.5993411e+00   2.5954773e+00
   6.1000000e+02   1.3773525e+00   1.4577000e+00   1.7360000e+00   1.7700000e+00   1.8960805e+00   1.9955942e+00   2.0250000e+00   2.1645645e+00   2.3585793e+00   2.5979861e+00   2.5939618e+00
   6.1200000e+02   1.3773193e+00   1.4576600e+00   1.7358800e+00   1.7700000e+00   1.8959097e+00   1.9949575e+00   2.0247800e+00   2.1644516e+00   2.3578255e+00   2.5966485e+00   2.5924688e+00
   6.1400000e+02   1.3772862e+00   1.4576200e+00   1.7357600e+00   1.7700000e+00   1.8957389e+00   1.9943294e+00   2.0245600e+00   2.1643387e+00   2.3570806e+00   2.5953280e+00   2.5909979e+00
   6.1600000e+02   1.3772531e+00   1.4575600e+00   1.7356400e+00   1.7700000e+00   1.8955855e+00   1.9937098e+00   2.0243400e+00   2.1642258e+00   2.3563445e+00   2.5940243e+00   2.5895485e+00
   6.1800000e+02   1.3772200e+00   1.4574800e+00   1.7355200e+00   1.7700000e+00   1.8954320e+00   1.9930985e+00   2.0241200e+00   2.1641129e+00   2.3556170e+00   2.5927371e+00   2.5881203e+00
   6.2000000e+02   1.3771869e+00   1.4574000e+00   1.7354000e+00   1.7700000e+00   1.8952786e+00   1.9924953e+00   2.0239000e+00   2.1640000e+00   2.3548980e+00   2.5914661e+00   2.5867128e+00
   6.2200000e+02   1.3771537e+00   1.4573200e+00   1.7352800e+00   1.7700000e+00   1.8951252e+00   1.9919001e+00   2.0236800e+00   2.1641064e+00   2.3541873e+00   2.5902110e+00   2.5853256e+00
   6.2400000e+02   1.3771208e+00   1.4572400e+00   1.7351600e+00   1.7700000e+00   1.8949718e+00   1.9913128e+00   2.0234600e+00   2.1642129e+00   2.3534848e+00   2.5889715e+00   2.5839583e+00
   6.2600000e+02   1.3770906e+00   1.4571800e+00   1.7350400e+00   1.7700000e+00   1.8948184e+00   1.9907332e+00   2.0232400e+00   2.1643193e+00   2.3527904e+00   2.5877474e+00   2.5826103e+00
   6.2800000e+02   1.3770604e+00   1.4571400e+00   1.7349200e+00   1.7700000e+00   1.8946649e+00   1.9901611e+00   2.0230200e+00   2.1644258e+00   2.3521039e+00   2.5865383e+00   2.5812815e+00
   6.3000000e+02   1.3770302e+00   1.4571000e+00   1.7348000e+00   1.7700000e+00   1.8945115e+00   1.9895964e+00   2.0228000e+00   2.1645322e+00   2.3514252e+00   2.5853442e+00   2.5799714e+00
   6.3200000e+02   1.3770000e+00   1.4570600e+00   1.7346800e+00   1.7700000e+00   1.8943581e+00   1.9890390e+00   2.0226000e+00   2.1646387e+00   2.3507543e+00   2.5841646e+00   2.5786795e+00
   6.3400000e+02   1.3769698e+00   1.4570200e+00   1.7345600e+00   1.7700000e+00   1.8942198e+00   1.9884888e+00   2.0224000e+00   2.1647451e+00   2.3500909e+00   2.5829993e+00   2.5774056e+00
   6.3600000e+02   1.3769396e+00   1.4569600e+00   1.7344400e+00   1.7700000e+00   1.8940814e+00   1.9879456e+00   2.0222000e+00   2.1648516e+00   2.3494350e+00   2.5818481e+00   2.5761493e+00
   6.3800000e+02   1.3769094e+00   1.4568800e+00   1.7343200e+00   1.7700000e+00   1.8939431e+00   1.9874092e+00   2.0220000e+00   2.1649580e+00   2.3487864e+00   2.5807108e+00   2.5749103e+00
   6.4000000e+02   1.3768792e+00   1.4568000e+00   1.7342000e+00   1.7700000e+00   1.8938048e+00   1.9868796e+00   2.0218000e+00   2.1650645e+00   2.3481451e+00   2.5795871e+00   2.5736881e+00
   6.4200000e+02   1.3768490e+00   1.4567600e+00   1.7340800e+00   1.7700000e+00   1.8936664e+00   1.9863567e+00   2.0216200e+00   2.1651709e+00   2.3475109e+00   2.5784767e+00   2.5724826e+00
   6.4400000e+02   1.3768188e+00   1.4567200e+00   1.7339600e+00   1.7700000e+00   1.8935281e+00   1.9858403e+00   2.0214400e+00   2.1652774e+00   2.3468837e+00   2.5773796e+00   2.5712933e+00
   6.4600000e+02   1.3767886e+00   1.4566600e+00   1.7338600e+00   1.7700000e+00   1.8933898e+00   1.9853302e+00   2.0212600e+00   2.1653838e+00   2.3462634e+00   2.5762954e+00   2.5701200e+00
   6.4800000e+02   1.3767603e+00   1.4565800e+00   1.7337800e+00   1.7700000e+00   1.8932514e+00   1.9848265e+00   2.0210800e+00   2.1654903e+00   2.3456499e+00   2.5752239e+00   2.5689623e+00
   6.5000000e+02   1.3767327e+00   1.4565000e+00   1.7337000e+00   1.7700000e+00   1.8931131e+00   1.9843290e+00   2.0209000e+00   2.1655967e+00   2.3450430e+00   2.5741650e+00   2.5678200e+00
   6.5200000e+02   1.3767051e+00   1.4564600e+00   1.7335800e+00   1.7700000e+00   1.8929879e+00   1.9838375e+00   2.0207200e+00   2.1657032e+00   2.3444428e+00   2.5731184e+00   2.5666928e+00
   6.5400000e+02   1.3766775e+00   1.4564200e+00   1.7334600e+00   1.7696001e+00   1.8928627e+00   1.9833520e+00   2.0205400e+00   2.1658096e+00   2.3438491e+00   2.5720840e+00   2.5655803e+00
